"Dec. 5 2021","slevin48/tab-manager","https://github.com/slevin48/tab-manager"
"Dec. 5 2021","open source chrome extension tab manager - Google Search","https://www.google.com/search?q=open+source+chrome+extension+tab+manager&oq=open+source+chrome+extension+tab+manager&aqs=chrome..69i57.11978j0j7&sourceid=chrome&ie=UTF-8"
"Dec. 5 2021","stefanXO/Tab-Manager-Plus: An updated and improved Chrome and Firefox extension of the old google chrome extension "Tab Manager".","https://github.com/stefanXO/Tab-Manager-Plus"
"Dec. 5 2021","Tab Manager v2 - Chrome Web Store","https://chrome.google.com/webstore/detail/tab-manager-v2/nimllkpgmmbdglnjneeakdgcpkbgbfbp?hl=en"
"Dec. 5 2021","Tab Manager Plus for Chrome - Chrome Web Store","https://chrome.google.com/webstore/detail/tab-manager-plus-for-chro/cnkdjjdmfiffagllbiiilooaoofcoeff?hl=en"
