"Dec. 5 2021","slevin48/knowledge: 📚 Represent personal Knowledge as a graph, with nodes for tags and edges for connections between them. The connections are computed based on the number of articles in commun for one tag. This should serve as a way to discover visually new content, and browse through existing content.","https://github.com/slevin48/knowledge"
"Dec. 5 2021","create ics python - Google Search","https://www.google.com/search?q=create+ics+python&oq=create+ics+python&aqs=chrome..69i57.3863j0j7&sourceid=chrome&ie=UTF-8"
"Dec. 5 2021","Create .ics Calendar File in Python | Generate ICS File in Python - TutorialsBuddy","https://www.tutorialsbuddy.com/create-ics-calendar-file-in-python"
"Dec. 5 2021","ics · PyPI","https://pypi.org/project/ics/"
"Dec. 5 2021","Ics.py : iCalendar for Humans — ics.py 0.7 documentation","https://icspy.readthedocs.io/en/stable/"
"Dec. 5 2021","icalendar · PyPI","https://pypi.org/project/icalendar/"
"Dec. 5 2021","Internet Calendaring and Scheduling (iCalendar) for Python — icalendar 4.0.5.dev0 documentation","https://icalendar.readthedocs.io/en/latest/"
